url,title,release_date,director,producer,starring,language,imdb_link,tmdb_link
https://oldnothi.bfa.gov.bd/film-details/2054,Hotao Durniti,13 August 2004,Hanif Akon Dulal,Dilshad Kathachitra,"Alekjender Bo, Sohel, Shams, Shimon, Mizu Ahmed, Etc",Bengali,,
https://oldnothi.bfa.gov.bd/film-details/2055,Sabdhan Santorashi,20 August 2004,M A Rahim,Nilpadma Kathachitra,"Amit Hasan, Mehedi, Poly, Jhumka, Asif Iqbal, Etc",,,
https://oldnothi.bfa.gov.bd/film-details/2056,Tin Badsha,20 August 2004,Aziz Ahmed Babul,Shabnaz Movies,"Alekjendar Bo, Sahara, Shahin, Chandrima, Shohel, Suchana, Etc",Bengali,https://imdb.com/title/tt0106132,
https://oldnothi.bfa.gov.bd/film-details/2057,Top Crime,27 August 2004,Monwar Khokon,Akash movie,"Alekjender Bo, Amit Hasan, Poly, Nodi, Mizu Ahmed, Etc",Bengali,https://imdb.com/title/tt1268795,
https://oldnothi.bfa.gov.bd/film-details/2059,Alekar Trash,27 August 2004,Samsul Alam,Winner Films,"Alekjender Bo, Poly, Amit Hasan, Moyuri, Misha Shawdager, Mizu Ahmed, Etc",Bengali,https://imdb.com/title/tt8602654,
https://oldnothi.bfa.gov.bd/film-details/2060,Jento Lash,03 September 2004,Danny Sidak,S D Movies,"Danny, Mayuri, Shakib Khan, Keya, Mehedi, Jhumka, Etc",Bengali,https://imdb.com/title/tt11115522,
https://oldnothi.bfa.gov.bd/film-details/2058,A Desh Tumar Amar,09 September 2021,F I Manik,Monowar Hossain Dipjol,"Dipjol, Rumana, Diti, Miju Ahmed & others",Bengali,https://imdb.com/title/tt1620685,
https://oldnothi.bfa.gov.bd/film-details/2062,Ajker Akromon,10 September 2004,S A Rahim,S M Film  International,"Amit Hasan, Shahin Alam, Sonali, Poly, Jhumka, Mehedi, Etc",Bengali,,
https://oldnothi.bfa.gov.bd/film-details/2061,Jibon Jontrona,09 September 2021,Jahid Hossain,Khorshed Alam Khosru,"Manna, Mousumi, Popy & others.",Bengali,,
https://oldnothi.bfa.gov.bd/film-details/2064,Amar Target,31 December 2004,Abul Kalam Azad,Jhil Mill Kathachitra,"Aftab Khan, Shimla, Arbaaz Khan, Nargis, Etc",Bengali,https://imdb.com/title/tt0118864,
https://oldnothi.bfa.gov.bd/film-details/2065,Bachao Desh,31 December 2004,P A Kajal,Ammajan Movies,"Manna, Shahin Alam, Shakira, Suchona, Etc",Bengali,https://imdb.com/title/tt28357925,
https://oldnothi.bfa.gov.bd/film-details/2067,Tough operation,10 September 2004,Shahed Chowdhury,Suchuna Movies,"Amit Hasan, Poly, Mehedi, Simon, Don, Etc",Bengali,https://imdb.com/title/tt10539150,
https://oldnothi.bfa.gov.bd/film-details/2069,Samapti,30 January 1970,Manzoor Hossain,famous film,"Razzak, Shabana, Raj, Khalil, etc",Bengali,https://imdb.com/title/tt2985840,
https://oldnothi.bfa.gov.bd/film-details/2070,Mohila Hostel,24 September 2004,Swapan Chowdhury,Binodon movies,"Alekjendar Bo, Moonmoon, Jhumka, Mehedi, Etc",Bengali,https://imdb.com/title/tt1185588,
https://oldnothi.bfa.gov.bd/film-details/2068,Jiboner Gurranty Nai,17 September 2004,Montazur Rahman Akbar,Arman Production,"Amin Khan, Shakib Khan, Sohel, Shapla, Misha Sawdagor, Etc",Bengali,https://imdb.com/title/tt5614310,
https://oldnothi.bfa.gov.bd/film-details/2071,Tornedo,24 September 2004,Masum Parvez Rubel,Sadia movies,"Rubel, Poly, Alekjender Bo, Shapla,  Humayun Faridi, Etc",,https://imdb.com/title/tt27721490,
https://oldnothi.bfa.gov.bd/film-details/2073,Dhakar Rani,01 October 2004,Sujaur Rahman Shuja,Rana movie,"Mayuri, Poly, Ratna, Amit Hasan, Rana, Hamid, Etc",Bengali,https://imdb.com/title/tt36940667,
https://oldnothi.bfa.gov.bd/film-details/2072,Mission Extreme,10 April 2021,Foysal Ahmed & Sunny Sarwar,Raj Nahar,"Arefin Shuvo, Jannatul Ferdous Oishi, Taskin Rahman, Sumit Sengupta & others.",Bengali,https://imdb.com/title/tt11297214,https://www.themoviedb.org/movie/708510
https://oldnothi.bfa.gov.bd/film-details/2074,Durotto,01 October 2004,Morshedul Islam,Impress TeleFilm,"Subarna, Mustafa, Humayun Faridi, Etc",Bengali,https://imdb.com/title/tt35377276,
https://oldnothi.bfa.gov.bd/film-details/2075,Ek Lutera,15 November 2004,Md. Sharifuddin Khan Dipu,Pinky movies,"Amin Khan, Mayuri, Shahin Alam, Shapla, Etc",Bengali,https://imdb.com/title/tt0413984,
https://oldnothi.bfa.gov.bd/film-details/2076,kathkorar Sharat Chandra,11 March 2021,Arifur Rahman Arif,Tamanna Sultana,,Bengali,,
https://oldnothi.bfa.gov.bd/film-details/2078,Bostir Rani Surya,15 November 2004,Montazur Rahman Akbar,Ami bani Kathachitra,"Shakib Khan, Popy, Mehedi, Jhumka, Etc",Bengali,https://imdb.com/title/tt3109700,
https://oldnothi.bfa.gov.bd/film-details/2077,Joto Prem Toto Jala,15 November 2004,Mizanur Rahman Khan Dipu,Bishal Films,"Shabnur, Ferdous, Nasir Khan, Etc",Bengali,https://imdb.com/title/tt0042175,
https://oldnothi.bfa.gov.bd/film-details/2079,Jat Shotru,15 November 2004,Mostafizur Rahman Babu,Sujan  International,"Alekjender Bo, Shakib Khan,Pori,  Sumon, Misha Shawdager, Etc",Bengali,https://imdb.com/title/tt6644196,
https://oldnothi.bfa.gov.bd/film-details/2081,Shoirachar,15 November 2004,Sheikh David,Hashem Enter:,"Amit Hasan, Shahin Alam, Alekjender Bo, Jhumka, Etc",Bengali,,
https://oldnothi.bfa.gov.bd/film-details/2083,Amader Sontan,15 November 2004,Ispahani Arif Jahan,Digonto Movies,"Razzak, Kabori, Manna, Neha, Etc",Bengali,https://imdb.com/title/tt21100412,
https://oldnothi.bfa.gov.bd/film-details/2082,Tomar Jonno Pagol,15 November 2004,Shilpi Chakraborty,To M Mayukh,"Shabnur, Riaz, Amit Hasan, Etc",Bengali,https://imdb.com/title/tt2404822,
https://oldnothi.bfa.gov.bd/film-details/2084,Mukhush,12 December 2021,Iftekhar Shuvo,Md. Iftekharul Alam,"Ziaul Roshan, Mosharraf Karim, Pori Moni, Iresh Zaker & others",Bengali,https://imdb.com/title/tt14992954,
https://oldnothi.bfa.gov.bd/film-details/2086,Khuni Sikdar,15 November 2004,Monwar Khokon,Monwara Film,"Shakib Khan, Nadi, Sohel, Liton, Etc",Bengali,https://imdb.com/title/tt30631004,
https://oldnothi.bfa.gov.bd/film-details/2088,Shamolchaya,15 November 2004,Humayun Ahmed,Impress Tele Film,"Riaz, Meher Afroz Shaon, Shimul, Tania Ahmed, Etc",Bengali,https://imdb.com/title/tt0480732,
https://oldnothi.bfa.gov.bd/film-details/2085,Shami Chintai,15 November 2004,Sohanur Rahman Sohan,S.S Production,"Manna, Mousumi, Rituporna, Sarad Kapur, Etc",Bengali,https://imdb.com/title/tt12753274,
https://oldnothi.bfa.gov.bd/film-details/2087,Manna Bhai,15 November 2004,F I Manik,Movie Talk Production,"Manna, Popy, Rochona, Khalil, Etc",Bengali,https://imdb.com/title/tt0374887,
https://oldnothi.bfa.gov.bd/film-details/2089,Ajob Karkhana,12 December 2021,Mirza Shabnam Ferdousi,Samia Zaman,"Porombroto, Shabnaj Sadia Emi, Dilruba Dowel, Khalid Hasan Rumi, Selim Boyati, Dilu Boyati, Kitab Ali & others.",Bengali,https://imdb.com/title/tt17081330,https://www.themoviedb.org/movie/910391
https://oldnothi.bfa.gov.bd/film-details/2090,Joyjatra,03 December 2004,Tauquir Ahmed,Impress Telefilm Ltd,"Bipasha Hayat, Azizul Hakeem, Mahfuz Ahmed, Abul Hayat, Humayun Faridi, etc.",Bengali,https://imdb.com/title/tt1000111,https://www.themoviedb.org/movie/92542
https://oldnothi.bfa.gov.bd/film-details/2091,Phooler Moto Bou,15 November 2004,Azadi Hasnat Firoz,Modern Production,"Shabnur, Ferdous Ahmed, Nasrin, Khalil, Etc",Bengali,,
https://oldnothi.bfa.gov.bd/film-details/2093,Prem Korechi Besh korechi,03 December 2004,Badal Khandaker,B J Film  International,"Riaz, Rituporna Sengupta, Popy, Etc",Bengali,https://imdb.com/title/tt4882700,
https://oldnothi.bfa.gov.bd/film-details/2094,Kala Manush,03 December 2004,Ustad Jahangir Alam,Sumon Film  International,"Jahangir Alam, Poly, Jhumka, Mehedi, Mizu Ahmed, Etc",Bengali,https://imdb.com/title/tt14685864,
https://oldnothi.bfa.gov.bd/film-details/2095,Bikkha De,10 December 2004,Ali Reza Rohim,Prinotha Kathachitra,"Alekjender Bo, Monica, Sonia, Shahin Alam, Etc",Bengali,https://imdb.com/title/tt15199250,
https://oldnothi.bfa.gov.bd/film-details/2096,Ajker Shomaj,10 December 2004,Nazrul Islam Khan,M S Production,"Shakib Khan, Purnima, Shams, Shabrang, Etc",Bengali,https://imdb.com/title/tt7017364,
https://oldnothi.bfa.gov.bd/film-details/2097,Kukkhato Zorina,17 December 2004,Abtabur Rahman Aftab,Shabnam Production,"Shahin Alam, Shahnaz, Mehedi, Simu, Shabnam Parveen, Etc",Bengali,,
https://oldnothi.bfa.gov.bd/film-details/2098,Andokarer Rajniti,17 December 2004,Aziz Ahmed Babul,Saraf Films,"Shahin Alam, Jhumka, Mehedi, Sohel, Shapla, Etc",Bengali,,
https://oldnothi.bfa.gov.bd/film-details/2099,Somajer Sotru,24 December 2004,Babul Reza,M.S. Film  International,"Shakib Khan, Upma, Alekjendar Bo, Mayuri, Etc",Bengali,,
https://oldnothi.bfa.gov.bd/film-details/2101,Beriket,07 January 2005,R A Khan,J Productions,"Rubel, Popy, Amit Hasan, Poly, Adil, Etc",Bengali,https://imdb.com/title/tt0057877,
https://oldnothi.bfa.gov.bd/film-details/2100,Vondo Netha,24 December 2004,Montazur Rahman Akbar,Robin Film,"Amin Khan, Shahin, Sohel, Shakib Khan, Shanu, Etc",Bengali,https://imdb.com/title/tt4915068,
https://oldnothi.bfa.gov.bd/film-details/2102,Cena Jana Shotro,07 January 2005,Samsuddin Togger,J.B Film,"Alekjendar Bo, Poly, Shams, Suchona, Biplob, Sonali, Etc",Bengali,,
https://oldnothi.bfa.gov.bd/film-details/2103,Jungle,20 January 2005,MA Rahim,R.S.B Production,"Amit Hasan, Poly, Shahin, Moyuri, Misha Sawdagor, Etc",Bengali,,https://www.themoviedb.org/movie/378144
https://oldnothi.bfa.gov.bd/film-details/2105,Gaddari,20 January 2005,Shafi Iqbal,Chiro Git Film,"Manna, Purnima, Omor sani, Etc",Bengali,https://imdb.com/title/tt21614544,
https://oldnothi.bfa.gov.bd/film-details/2106,Balobashar Zuddo,20 January 2005,Siddique Jamal Nantu,Nantu Movies,"Shabnur, Ferdous Ahmed, Bapparaj, Etc",Bengali,,
https://oldnothi.bfa.gov.bd/film-details/2104,Ghor Jamai,20 January 2005,Shah Alam Kiran,Asirbad Movies,"Shabnur, Ferdous Ahmed, Etc",Bengali,https://imdb.com/title/tt12153118,
https://oldnothi.bfa.gov.bd/film-details/2107,Mastan Number One,20 January 2005,Shahadat Hossain Liton,S. P Production,"Amin Khan, Sahara, Sohel Rana, Shapla, Misha Shawdager, Etc",Bengali,https://imdb.com/title/tt34527851,
https://oldnothi.bfa.gov.bd/film-details/2108,Durdharsha,20 January 2005,MB Manik,Souvo Internationaler,"Shakib Khan, Shakira, Alekjender Bo, Poly, Etc",Bengali,https://imdb.com/title/tt31383525,
https://oldnothi.bfa.gov.bd/film-details/2109,Char Sotiner Ghor,20 January 2005,Nargis Akhter,Femcom Bangladesh,"Alamgir, Shabnur, Alekjender Bo, Poly, Dolly, etc",Bengali,https://imdb.com/title/tt6817864,
https://oldnothi.bfa.gov.bd/film-details/2110,Majhir Chele Barrister,20 January 2005,Enayet Karim,SetuMovie,"Amin Khan, Shakib Khan, Nadi, Amit Hasan, Misha Sawdagor, Mizu Ahmed, etc",Bengali,,
https://oldnothi.bfa.gov.bd/film-details/2111,Ziddi Driver,20 January 2005,Uttam Akash,Uttam ChitroKotha,"Manna, Popy, Kazi Hayat, Reena Khan, Shapla, etc",Bengali,https://imdb.com/title/tt13814672,
https://oldnothi.bfa.gov.bd/film-details/2112,Gutibaz,20 January 2005,Azad Khan,Fair Production,"Alekjender Bo, Nadi, Prince, Misha Shawdager, Rani, etc",Bengali,https://imdb.com/title/tt6299228,
https://oldnothi.bfa.gov.bd/film-details/2113,Bideshini,20 January 2005,Shibli Sadiq,Anita Madhuri Movie,"Helal Khan, Bulbul Ahmed, etc",Bengali,https://imdb.com/title/tt23900716,
https://oldnothi.bfa.gov.bd/film-details/2115,Revenge,20 January 2005,Raju Chowdhury,Relation Movies,"Amit Hasan, Shahin, Moyuri, Barsha, etc",Bengali,,https://www.themoviedb.org/movie/46313
https://oldnothi.bfa.gov.bd/film-details/2114,Dojokh,20 January 2005,Dewan Nazrul,Milky Film International,"Rubel, Shahin, Amit Hasan, Popy, Moyuri, Poly, etc",Bengali,https://imdb.com/title/tt29195440,
https://oldnothi.bfa.gov.bd/film-details/2116,Wrong Number,20 January 2005,Motin Rahman,Impress TeleFilm,"Riaz, Sravanti, etc",Bengali,https://imdb.com/title/tt0040823,
https://oldnothi.bfa.gov.bd/film-details/2117,Nishiddoh Akhra,18 February 2005,Shahadat Hossain Liton,Titas Kathachitra,"Amin Khan, Poly, Shahin, Shapla, etc",Bengali,,
https://oldnothi.bfa.gov.bd/film-details/2118,Tallasi,18 February 2005,Kalam Kaiser,Faithe Film International,"Rubel, Shahin, Zinnia, Sonia, Moyuri, etc",Bengali,https://imdb.com/title/tt0077000,
https://oldnothi.bfa.gov.bd/film-details/2119,Danger Meye,25 February 2005,Aziz Ahmed Babul,Sagar Film International,"Shahin Alam, Shasam, Mizu Ahmed, Urmila, Sonia, etc",Bengali,https://imdb.com/title/tt8595304,
https://oldnothi.bfa.gov.bd/film-details/2120,Counter Attack,04 March 2005,Syed Samsul Alam,Bishal FilmCor.,"Rubel, Amin Khan, Poly, Wasimul Bari Rajib, etc",Bengali,https://imdb.com/title/tt26757359,
https://oldnothi.bfa.gov.bd/film-details/2122,Oshanto Badsha,11 March 2005,AJ Rana,Rukaiya Films,"Rubel, Poly, Mizu Ahmed, etc",Bengali,,
https://oldnothi.bfa.gov.bd/film-details/2121,Danger Seven,04 March 2005,Shafi Iqbal,Khan Movies,"Purnima, Amin Khan, Mehedi, Jhumka, etc",Bengali,https://imdb.com/title/tt1534542,
https://oldnothi.bfa.gov.bd/film-details/2124,Night Club,18 March 2005,MM Sarkar,Bondan Banichitra,"Alekjendar Bo, Sahara, Mehedi, Shapla, Nasir Khan, etc",Bengali,https://imdb.com/title/tt1623280,
https://oldnothi.bfa.gov.bd/film-details/2123,Ranga Mastan,18 March 2005,Badsha Bhai,Parbat Pictures,"Rubel, Mina, Shakib Khan, Keya, Dipzol, etc",Bengali,https://imdb.com/title/tt0929265,
https://oldnothi.bfa.gov.bd/film-details/2126,Bazar,01 April 2005,Palli Malek,P. P & Z Production,"Amin Khan, Moyuri, Shahin, Jahangir, etc",,,https://www.themoviedb.org/movie/437279
https://oldnothi.bfa.gov.bd/film-details/2125,Bullet Proof,25 March 2005,Swapan Chowdhury,F T Production,"Alekjender Bo, Manisha, Amit Hasan, Moyuri, etc",Bengali,https://imdb.com/title/tt10198564,
https://oldnothi.bfa.gov.bd/film-details/2127,Nach Rupshi,01 April 2005,Delwar Jahan Jhantu,MovieBazar,"Amit Hasan, Moyuri, Sanu, Jahangir Alam, etc",Bengali,https://imdb.com/title/tt0768168,
https://oldnothi.bfa.gov.bd/film-details/2128,Sagorer Gorjon,08 April 2005,Abu Syed Khan,Mayer Duya Movie,"Amit Hasan, Shimla, Danny Sidak, Sonia, etc",Bengali,https://imdb.com/title/tt9165706,
https://oldnothi.bfa.gov.bd/film-details/2129,Bad Son,08 April 2005,Monwar Khokon,Monowara Films,"Shakib Khan, Baishakhi, Sohel Rana, Suchona, etc",Bengali,https://imdb.com/title/tt0964177,
https://oldnothi.bfa.gov.bd/film-details/2130,Jaal,15 April 2005,MA Rahim,D. H Films,"Alekjender Bo, Amit Hasan, Poly, Moyuri, Mizu Ahmed, etc",Bengali,https://imdb.com/title/tt28622812,
https://oldnothi.bfa.gov.bd/film-details/2131,Oboidho Ostro,15 April 2005,Raju Chowdhury,Jonaki Movie,"Rubel, Poly, Moyuri, Kabila, Prabir Mitra, Misha Sawdager, etc",Bengali,,
https://oldnothi.bfa.gov.bd/film-details/2132,Koyla,22 April 2005,Palli Malek,I Movies,"Rubel, Sanu, Sahin Alam, Simon, etc",Bengali,https://imdb.com/title/tt0136352,
https://oldnothi.bfa.gov.bd/film-details/2133,Nosto Meye,22 April 2005,A R Rahman,S. K Film International,"Prince, Shayla, Pinu,, Sagor, etc",Bengali,https://imdb.com/title/tt5588280,
https://oldnothi.bfa.gov.bd/film-details/2134,Rasta,29 April 2005,MA Rahim,A.S.M Film,"Amin Khan, Poly, Amit Hasan, Nadi, Alekjender Bo, etc",Bengali,,https://www.themoviedb.org/movie/566536
https://oldnothi.bfa.gov.bd/film-details/2135,Bishakto Chokh,29 April 2005,Masum Parvez Rubel,A R Films,"Rubel, Riaz, Poly, Sahara, Humayun Faridi,etc",,,
https://oldnothi.bfa.gov.bd/film-details/2136,Sodor Ghater Kuli,06 May 2005,Rakibul Alam Rakib,PolokKathachitra,"Rubel, Monica, Amit Hasan, Shahin Alam, Shahnur, etc",Bengali,,
https://oldnothi.bfa.gov.bd/film-details/2138,Dui Noyoner Alo,13 May 2005,Mostafizur Rahman Manik,Nabadhara Movie,"Shabnur, Ferdous Ahmed, Shakib Khan, Riaz, Bulbul Ahmed, etc",Bengali,https://imdb.com/title/tt5676466,https://www.themoviedb.org/movie/1161724
https://oldnothi.bfa.gov.bd/film-details/2137,Rokte Amar Agun,06 May 2005,S Alam Saki,Friends Circle Movies,"Mousumi, Helal Khan, Mehedi, etc",Bengali,,
https://oldnothi.bfa.gov.bd/film-details/2139,Lucky Seven,13 May 2005,Shahadat Hossain Liton,S. M Film International,"Alekjendar Bo, Sahara, Shahin, Dolly, Mizu Ahmed, etc",Bengali,https://imdb.com/title/tt0370904,
https://oldnothi.bfa.gov.bd/film-details/2140,Elakar Badsha,20 May 2005,SM Babul,Agroduto Pictures,"Rubel, Poly, Amit Hasan, Moyuri, etc",Bengali,,
https://oldnothi.bfa.gov.bd/film-details/2141,Top Leader,20 May 2005,Shahadat Hossain Liton,PrachiKathachitra,"Shakib Khan, Alekjender Bo, Neha, Poly, Misha Shawdager, etc",Bengali,https://imdb.com/title/tt14711576,
https://oldnothi.bfa.gov.bd/film-details/2143,Bolo Na  Bhalobasi,27 May 2005,Sohanur Rahman Sohan,United Film,"Shabnur, Purnima, Ferdous Ahmed, Shakib Khan, etc",Bengali,https://imdb.com/title/tt16588694,
https://oldnothi.bfa.gov.bd/film-details/2142,Ora kara,27 May 2005,Md. Sharif Uddin Khan Dipu,Pinky Movies,"Alekjender Bo, Shaila, Shahin, Shapla,etc",Bengali,https://imdb.com/title/tt0405024,
https://oldnothi.bfa.gov.bd/film-details/2144,Banglar Bagh,03 June 2005,Ahmed Nasir,MM Movies,"Rubel, Poly, Rehana Jolly, Misha Saudagar, etc",Bengali,https://imdb.com/title/tt23787648,
https://oldnothi.bfa.gov.bd/film-details/2145,Babar Khuni,03 June 2005,Raju Chowdhury,TusharKathachitra,"Alekjender Bo, Poly, Simla, Mehedi, Swapna, etc",Bengali,,
https://oldnothi.bfa.gov.bd/film-details/2146,Mohabbat Zindabad,10 June 2005,Matin Rahman,M. M Movies,"Keya, Shimul, Shakib Khan, etc",Bengali,https://imdb.com/title/tt11047030,
https://oldnothi.bfa.gov.bd/film-details/2147,Order,10 June 2005,Raju Chowdhury,Maa Movie,"Alekjender Bo, Amit Hasan, Sahera, Poly etc",Bengali,,https://www.themoviedb.org/movie/292950
https://oldnothi.bfa.gov.bd/film-details/2148,Kangali Raja,17 June 2005,Nadeem Mahmood,Rupshi Bangla,"Rubel, Sagarika, Sohel Rana, Simon, etc",Bengali,https://imdb.com/title/tt10183614,
https://oldnothi.bfa.gov.bd/film-details/2149,Shera Rangbaaz,17 June 2005,Sheikh Jamal,Saj Films,"Alekjender Bo, Moyuri, Mehedi, Simon, Mizu Ahmed, etc",Bengali,,
https://oldnothi.bfa.gov.bd/film-details/2150,Nogno Hamla,24 June 2005,Shahadat Hossain Liton,SakkhorFilm,"Shakib Khan, Nadi, Sohel Rana, Dolly, etc",Bengali,,
https://oldnothi.bfa.gov.bd/film-details/2151,Nikhoj Songbad,01 July 2005,Shahin Sumon,Filmfare Production,"Shakib Khan, Baishakhi, Amit Hasan, Monica, etc",,https://imdb.com/title/tt15410916,
https://oldnothi.bfa.gov.bd/film-details/2152,Amar Shopno Tumi,01 July 2005,Hasibul Islam Mizan,S.S.S Pictures,"Shakib Khan, Shabnur, Ferdous Ahmed, Abul Hayat, A T M Shamsuzzaman , etc",Bengali,https://imdb.com/title/tt6684410,https://www.themoviedb.org/movie/1089522
https://oldnothi.bfa.gov.bd/film-details/2153,Mission Shantipur,08 July 2005,Shahin Mahmud Ferdous,Disti Kathachitra,"Ahmed	Amin Khan, Keya, Suchi, etc",Bengali,,
https://oldnothi.bfa.gov.bd/film-details/2154,Dhakar Kutub,08 July 2005,Sheikh Didarul Hossain Didar,D.M Films,"Amin Khan, Nadi, Shahin, Shapla, Riaz. Shashi, Shahnur, A T M Shamsuzzaman , etc",Bengali,,
https://oldnothi.bfa.gov.bd/film-details/2157,Kala Manik,15 July 2005,Kamal Sarkar,Parbat Pictures,"Riaz, Shabnur, Dipjol, Nasrin , Razib, etc",Bengali,https://imdb.com/title/tt1468330,
https://oldnothi.bfa.gov.bd/film-details/2155,Hazar Bochor Dhore,08 July 2005,Kohinoor Akter Suchonda,Suchanda Movie,"Riaz, Shashi, Shahnur, A T M Shamsuzzaman, etc",Bengali,https://imdb.com/title/tt1985100,https://www.themoviedb.org/movie/434006
https://oldnothi.bfa.gov.bd/film-details/2156,Rokkha Nai,15 July 2005,M b Manik,Souvo  International,"Alekjender Bo, Mehedi, Monica, Shapla, etc",Bengali,https://imdb.com/title/tt10608722,
https://oldnothi.bfa.gov.bd/film-details/2159,Dhakar Samraat,29 July 2005,Ahmed Ali Mandal,Sagor Movie,"Rubel, Shahin, Baishakhi, etc",Bengali,https://imdb.com/title/tt14216604,
https://oldnothi.bfa.gov.bd/film-details/2158,Norok,22 July 2005,S Alam Saki,ShohedMovies,"Popy, Amit Hasan, Mehedi, Shapla, Sunny, etc",Bengali,https://imdb.com/title/tt0930083,
https://oldnothi.bfa.gov.bd/film-details/2160,City Terror,29 July 2005,MA Rahim,N Films,"Manna, Popy, Shakib Khan, etc",Bengali,https://imdb.com/title/tt7123984,
https://oldnothi.bfa.gov.bd/film-details/2161,Mukhosh,05 August 2005,J. R. Siddiqui,Banana,"Rubel, Nadi, Mehedi, Jumka, etc",Bengali,https://imdb.com/title/tt14992954,
https://oldnothi.bfa.gov.bd/film-details/2162,Action Lady,12 August 2005,Montazur Rahman Akbar,Panorama Movies,"Amin Khan, Poly, Sohel Rana, Suchona, Misha Sawdagor, etc",Bengali,https://imdb.com/title/tt6225360,
https://oldnothi.bfa.gov.bd/film-details/2164,Subha,12 August 2005,Chashi Nazrul Islam,,"Purnima, Shakib Khan, Sujata, Tushar Khan Action, etc",Bengali,,https://www.themoviedb.org/movie/58725
https://oldnothi.bfa.gov.bd/film-details/2163,Durdhasho Kopa,12 August 2005,Swapan Chowdhury,H. T Production,"Alekjendar Bo, Shaila, Jhumka, Mehedi, etc",Bengali,,
https://oldnothi.bfa.gov.bd/film-details/2165,Dui Number,19 August 2005,Shahin Sumon,T O T Films,"Shakib Khan, Alekjendar Bo, etc",Bengali,https://imdb.com/title/tt31024909,
https://oldnothi.bfa.gov.bd/film-details/2166,Shontrashi Geftar,19 August 2005,Raju Chowdhury,Bichitra Kathachitra,"Alekjendar Bo, Amit Hasan, Poly, Monica, etc",Bengali,,
https://oldnothi.bfa.gov.bd/film-details/2167,Ferari Asami,26 August 2005,MA Awal,SutorangMovie,"Rubel, Popy, Mehedi, Jhumka, etc",Bengali,https://imdb.com/title/tt1163560,
https://oldnothi.bfa.gov.bd/film-details/2168,Model Girl,26 August 2005,M A Rahim,Nadi Padma Film,"Amit Hasan, Shanu, Pilu, Bijoy, etc",Bengali,https://imdb.com/title/tt1806911,
https://oldnothi.bfa.gov.bd/film-details/2170,Molla Barir Bou,02 September 2005,Salauddin Lavlu,Sayasondo Movie,"Riaz, Shabnur, Mousumi, A T M Shamsuzzaman, etc",,https://imdb.com/title/tt1998284,https://www.themoviedb.org/movie/585694
